f	noise
549.55	7.057698e-05
550.1687	7.535803e-05
550.7875	2.07112e-05
551.4062	7.346789e-06
552.025	6.865982e-06
552.6437	7.955919e-06
553.2625	8.075651e-06
553.8812	7.250639e-06
554.5	7.019663e-06
555.1187	7.425211e-06
555.7375	7.651062e-06
556.3562	7.264046e-06
556.975	7.08886e-06
557.5937	6.393554e-06
558.2125	6.772748e-06
558.8312	7.293618e-06
559.45	7.44528e-06
560.0687	8.313949e-06
560.6875	7.610879e-06
561.3062	7.408603e-06
561.925	7.112323e-06
562.5437	6.745047e-06
563.1625	7.303417e-06
563.7812	7.379687e-06
564.4	6.893062e-06
565.0187	7.411807e-06
565.6375	7.441886e-06
566.2562	7.414909e-06
566.875	8.023246e-06
567.4937	8.004754e-06
568.1125	7.542529e-06
568.7312	7.434003e-06
569.35	7.015083e-06
569.9687	6.926369e-06
570.5875	6.847051e-06
571.2062	7.682733e-06
571.825	8.037493e-06
572.4437	7.808484e-06
573.0625	7.686665e-06
573.6812	7.695805e-06
574.3	7.237424e-06
574.9187	7.905687e-06
575.5375	8.046195e-06
576.1562	7.588453e-06
576.775	7.717774e-06
577.3937	8.174067e-06
578.0125	8.009538e-06
578.6312	7.50883e-06
579.25	6.921552e-06
579.8687	6.445496e-06
580.4875	6.616295e-06
581.1062	7.251448e-06
581.725	7.471145e-06
582.3437	7.971527e-06
582.9625	7.594052e-06
583.5812	7.668403e-06
584.2	7.170079e-06
584.8187	7.106289e-06
585.4375	6.912577e-06
586.0562	7.437324e-06
586.675	7.162026e-06
587.2937	7.375167e-06
587.9125	7.195013e-06
588.5312	7.74064e-06
589.15	7.390959e-06
589.7687	6.833443e-06
590.3875	6.972366e-06
591.0062	7.288388e-06
591.625	7.093719e-06
592.2437	7.429356e-06
592.8625	7.749733e-06
593.4812	6.829354e-06
594.1	7.175445e-06
594.7187	7.277206e-06
595.3375	7.514442e-06
595.9562	7.148505e-06
596.575	7.62142e-06
597.1937	7.953137e-06
597.8125	7.97161e-06
598.4312	7.026706e-06
599.05	1.1738e-05
599.6687	3.081077e-05
600.2875	2.563076e-05
600.9062	8.137002e-06
601.525	6.974755e-06
602.1437	6.862372e-06
602.7625	7.171032e-06
603.3812	7.685513e-06
604.0	7.881959e-06
604.6187	7.671684e-06
605.2375	7.246756e-06
605.8562	7.102407e-06
606.475	8.053696e-06
607.0937	7.883474e-06
607.7125	6.978308e-06
608.3312	7.084676e-06
608.95	7.850432e-06
609.5687	7.82794e-06
610.1875	7.620789e-06
610.8062	7.476843e-06
611.425	7.001003e-06
612.0437	6.413558e-06
612.6625	7.193018e-06
613.2812	7.229504e-06
613.9	7.208983e-06
614.5187	7.815534e-06
615.1375	7.278572e-06
615.7562	7.415907e-06
616.375	7.216708e-06
616.9937	7.66109e-06
617.6125	7.861993e-06
618.2312	7.608789e-06
618.85	7.223196e-06
619.4687	6.978496e-06
620.0875	6.847714e-06
620.7062	6.838357e-06
621.325	7.156839e-06
621.9437	7.381491e-06
622.5625	7.229911e-06
623.1812	6.883522e-06
623.8	7.233362e-06
624.4187	7.662787e-06
625.0375	7.498791e-06
625.6562	7.496476e-06
626.275	7.648009e-06
626.8937	7.494848e-06
627.5125	7.69909e-06
628.1312	7.475049e-06
628.75	6.308787e-06
629.3687	7.251728e-06
629.9875	7.829909e-06
630.6062	7.378811e-06
631.225	7.644771e-06
631.8437	7.546501e-06
632.4625	6.968603e-06
633.0812	7.082009e-06
633.7	7.400022e-06
634.3187	7.331168e-06
634.9375	7.345687e-06
635.5562	7.063537e-06
636.175	6.739518e-06
636.7937	7.534696e-06
637.4125	7.759341e-06
638.0312	7.579252e-06
638.65	7.617912e-06
639.2687	7.254935e-06
639.8875	6.563978e-06
640.5062	7.198974e-06
641.125	6.850724e-06
641.7437	6.533787e-06
642.3625	6.503257e-06
642.9812	6.641153e-06
643.6	6.80832e-06
644.2187	7.435515e-06
644.8375	7.279995e-06
645.4562	7.708489e-06
646.075	7.492168e-06
646.6937	7.153373e-06
647.3125	6.881879e-06
647.9312	7.438922e-06
648.55	7.471359e-06
649.1687	4.002744e-05
649.7875	9.129906e-05
650.4062	5.751321e-05
651.025	9.379721e-06
651.6437	7.261791e-06
652.2625	7.317721e-06
652.8812	7.251801e-06
653.5	7.079161e-06
654.1187	6.924689e-06
654.7375	7.406065e-06
655.3562	7.102886e-06
655.975	7.515812e-06
656.5937	8.044506e-06
657.2125	7.290331e-06
657.8312	7.14028e-06
658.45	6.871988e-06
659.0687	6.90774e-06
659.6875	6.757554e-06
660.3062	6.744497e-06
660.925	6.833618e-06
661.5437	6.957608e-06
662.1625	7.002171e-06
662.7812	7.409718e-06
663.4	7.12056e-06
664.0187	7.143125e-06
664.6375	7.339329e-06
665.2562	6.877057e-06
665.875	6.897434e-06
666.4937	6.61317e-06
667.1125	7.113985e-06
667.7312	7.192306e-06
668.35	7.057034e-06
668.9687	7.376871e-06
669.5875	7.177964e-06
670.2062	6.808738e-06
670.825	6.382493e-06
671.4437	7.041648e-06
672.0625	7.254494e-06
672.6812	6.928608e-06
673.3	6.734737e-06
673.9187	6.95041e-06
674.5375	7.41583e-06
675.1562	7.651729e-06
675.775	7.342462e-06
676.3937	6.767759e-06
677.0125	7.303251e-06
677.6312	6.813568e-06
678.25	6.896677e-06
678.8687	6.819774e-06
679.4875	7.497338e-06
680.1062	7.413631e-06
680.725	7.251462e-06
681.3437	7.3501e-06
681.9625	7.21918e-06
682.5812	6.818061e-06
683.2	7.011199e-06
683.8187	7.194075e-06
684.4375	7.307507e-06
685.0562	7.824681e-06
685.675	7.690705e-06
686.2937	7.511736e-06
686.9125	7.230907e-06
687.5312	7.09564e-06
688.15	7.537154e-06
688.7687	7.419884e-06
689.3875	7.176635e-06
690.0062	7.317227e-06
690.625	7.39928e-06
691.2437	7.516416e-06
691.8625	7.306502e-06
692.4812	7.471176e-06
693.1	7.539162e-06
693.7187	7.866542e-06
694.3375	7.575626e-06
694.9562	7.483374e-06
695.575	7.324604e-06
696.1937	6.937284e-06
696.8125	7.066555e-06
697.4312	6.907903e-06
698.05	7.09499e-06
698.6687	7.52539e-06
699.2875	1.38728e-05
699.9062	2.07174e-05
700.525	1.153798e-05
701.1437	7.666748e-06
701.7625	7.110481e-06
702.3812	7.2086e-06
703.0	6.860144e-06
703.6187	6.982524e-06
704.2375	7.46168e-06
704.8562	7.68394e-06
705.475	7.656415e-06
706.0937	7.050595e-06
706.7125	6.907257e-06
707.3312	6.907456e-06
707.95	7.015555e-06
708.5687	7.113593e-06
709.1875	7.255185e-06
709.8062	7.600439e-06
710.425	6.776082e-06
711.0437	6.317138e-06
711.6625	6.426037e-06
712.2812	7.027953e-06
712.9	7.375616e-06
713.5187	6.535003e-06
714.1375	7.16869e-06
714.7562	7.488255e-06
715.375	7.284743e-06
715.9937	7.928755e-06
716.6125	7.446334e-06
717.2312	6.751066e-06
717.85	7.138106e-06
718.4687	7.558603e-06
719.0875	7.231033e-06
719.7062	7.000655e-06
720.325	6.925453e-06
720.9437	6.789043e-06
721.5625	6.994614e-06
722.1812	7.072764e-06
722.8	7.05784e-06
723.4187	6.802451e-06
724.0375	7.216072e-06
724.6562	7.493434e-06
725.275	7.223283e-06
725.8937	7.137512e-06
726.5125	7.213852e-06
727.1312	7.25635e-06
727.75	7.044267e-06
728.3687	6.454392e-06
728.9875	6.997607e-06
729.6062	6.783404e-06
730.225	6.310044e-06
730.8437	6.892058e-06
731.4625	7.034241e-06
732.0812	6.88409e-06
732.7	7.469213e-06
733.3187	7.16838e-06
733.9375	7.286568e-06
734.5562	7.191903e-06
735.175	7.01949e-06
735.7937	7.218525e-06
736.4125	7.606726e-06
737.0312	7.46642e-06
737.65	7.353455e-06
738.2687	7.192781e-06
738.8875	6.934287e-06
739.5062	6.380288e-06
740.125	6.572793e-06
740.7437	7.412533e-06
741.3625	7.253658e-06
741.9812	7.113855e-06
742.6	7.148154e-06
743.2187	7.415383e-06
743.8375	7.204054e-06
744.4562	6.736651e-06
745.075	6.260726e-06
745.6937	7.023331e-06
746.3125	6.845497e-06
746.9312	7.173008e-06
747.55	6.880237e-06
748.1687	7.682725e-06
748.7875	1.067236e-05
749.4062	5.318757e-05
750.025	6.990796e-05
750.6437	2.609727e-05
751.2625	7.247819e-06
751.8812	6.548191e-06
752.5	6.867508e-06
753.1187	6.931858e-06
753.7375	7.101319e-06
754.3562	7.016219e-06
754.975	6.522633e-06
755.5937	5.676245e-06
756.2125	7.008175e-06
756.8312	7.893163e-06
757.45	7.884494e-06
758.0687	7.368062e-06
758.6875	7.446529e-06
759.3062	7.177449e-06
759.925	6.854807e-06
760.5437	7.360942e-06
761.1625	7.502248e-06
761.7812	7.140813e-06
762.4	7.182137e-06
763.0187	7.42984e-06
763.6375	7.12438e-06
764.2562	7.988968e-06
764.875	7.306449e-06
765.4937	7.570505e-06
766.1125	7.708184e-06
766.7312	7.541553e-06
767.35	6.989833e-06
767.9687	6.475872e-06
768.5875	7.260886e-06
769.2062	7.140867e-06
769.825	6.89539e-06
770.4437	7.52744e-06
771.0625	7.508622e-06
771.6812	7.326303e-06
772.3	7.743552e-06
772.9187	7.44537e-06
773.5375	7.16378e-06
774.1562	6.937009e-06
774.775	7.220763e-06
775.3937	7.381263e-06
776.0125	7.20402e-06
776.6312	7.547626e-06
777.25	7.389492e-06
777.8687	7.33399e-06
778.4875	7.655602e-06
779.1062	7.185291e-06
779.725	6.765891e-06
780.3437	6.920496e-06
780.9625	6.826218e-06
781.5812	7.16314e-06
782.2	7.146741e-06
782.8187	6.709449e-06
783.4375	7.291819e-06
784.0562	8.062759e-06
784.675	7.58111e-06
785.2937	6.527156e-06
785.9125	6.732407e-06
786.5312	7.288836e-06
787.15	7.593804e-06
787.7687	7.430791e-06
788.3875	6.974002e-06
789.0062	6.245835e-06
789.625	7.424332e-06
790.2437	8.053559e-06
790.8625	7.134747e-06
791.4812	7.176002e-06
792.1	7.15846e-06
792.7187	6.720121e-06
793.3375	6.559563e-06
793.9562	6.955343e-06
794.575	6.205891e-06
795.1937	6.669923e-06
795.8125	6.895289e-06
796.4312	7.094491e-06
797.05	6.717692e-06
797.6687	6.792139e-06
798.2875	7.374442e-06
798.9062	7.413499e-06
799.525	1.250366e-05
800.1437	1.232902e-05
800.7625	6.955767e-06
801.3812	6.543594e-06
802.0	7.336116e-06
802.6187	6.979161e-06
803.2375	7.486053e-06
803.8562	7.626611e-06
804.475	7.383459e-06
805.0937	6.744008e-06
805.7125	6.205522e-06
806.3312	7.176262e-06
806.95	7.602445e-06
807.5687	7.526874e-06
808.1875	7.946591e-06
808.8062	7.993689e-06
809.425	7.651319e-06
810.0437	7.178522e-06
810.6625	7.413152e-06
811.2812	7.141283e-06
811.9	7.00003e-06
812.5187	7.373654e-06
813.1375	7.187049e-06
813.7562	6.84e-06
814.375	7.17292e-06
814.9937	7.202328e-06
815.6125	6.885283e-06
816.2312	6.760927e-06
816.85	7.561964e-06
817.4687	7.059918e-06
818.0875	7.37273e-06
818.7062	7.946318e-06
819.325	6.938456e-06
819.9437	6.327502e-06
820.5625	7.064594e-06
821.1812	7.905627e-06
821.8	7.600077e-06
822.4187	6.894752e-06
823.0375	7.181591e-06
823.6562	6.803159e-06
824.275	6.819922e-06
824.8937	7.179656e-06
825.5125	7.267548e-06
826.1312	7.346347e-06
826.75	7.19921e-06
827.3687	7.263576e-06
827.9875	7.162521e-06
828.6062	7.352125e-06
829.225	7.321583e-06
829.8437	6.891967e-06
830.4625	6.883734e-06
831.0812	6.8022e-06
831.7	6.959416e-06
832.3187	7.046596e-06
832.9375	6.935691e-06
833.5562	6.945377e-06
834.175	6.920848e-06
834.7937	6.545684e-06
835.4125	6.818162e-06
836.0312	7.013539e-06
836.65	7.030172e-06
837.2687	6.640462e-06
837.8875	6.969934e-06
838.5062	7.275072e-06
839.125	7.115755e-06
839.7437	7.171553e-06
840.3625	7.589707e-06
840.9812	7.355835e-06
841.6	7.780387e-06
842.2187	7.075648e-06
842.8375	7.034587e-06
843.4562	7.10528e-06
844.075	7.490614e-06
844.6937	6.755026e-06
845.3125	6.946812e-06
845.9312	6.805555e-06
846.55	6.804086e-06
847.1687	7.043498e-06
847.7875	6.873983e-06
848.4062	7.931475e-06
849.025	3.171774e-05
849.6437	8.999573e-05
850.2625	7.057912e-05
850.8812	1.50955e-05
851.5	7.817147e-06
852.1187	6.749868e-06
852.7375	6.673708e-06
853.3562	6.762469e-06
853.975	6.91249e-06
854.5937	7.157044e-06
855.2125	7.036745e-06
855.8312	7.188336e-06
856.45	7.619923e-06
857.0687	6.976351e-06
857.6875	6.886082e-06
858.3062	7.376627e-06
858.925	6.778925e-06
859.5437	6.678002e-06
860.1625	7.037187e-06
860.7812	7.615227e-06
861.4	7.009067e-06
862.0187	7.083876e-06
862.6375	6.718502e-06
863.2562	6.68974e-06
863.875	7.138237e-06
864.4937	6.80472e-06
865.1125	7.309503e-06
865.7312	7.709694e-06
866.35	7.422167e-06
866.9687	7.450539e-06
867.5875	7.037941e-06
868.2062	7.760726e-06
868.825	7.848892e-06
869.4437	7.07679e-06
870.0625	7.335171e-06
870.6812	7.404998e-06
871.3	7.218391e-06
871.9187	6.702916e-06
872.5375	6.432782e-06
873.1562	6.557165e-06
873.775	6.373679e-06
874.3937	6.832631e-06
875.0125	6.527858e-06
875.6312	6.586321e-06
876.25	6.72752e-06
876.8687	6.77808e-06
877.4875	6.827222e-06
878.1062	7.463808e-06
878.725	7.140144e-06
879.3437	7.497545e-06
879.9625	7.81831e-06
880.5812	7.683067e-06
881.2	7.394477e-06
881.8187	7.493013e-06
882.4375	7.292428e-06
883.0562	6.844756e-06
883.675	6.761964e-06
884.2937	6.97803e-06
884.9125	7.086896e-06
885.5312	6.42972e-06
886.15	6.412082e-06
886.7687	6.667757e-06
887.3875	7.124175e-06
888.0062	7.080961e-06
888.625	7.082119e-06
889.2437	6.581183e-06
889.8625	6.905789e-06
890.4812	6.490489e-06
891.1	6.860557e-06
891.7187	7.7956e-06
892.3375	7.369965e-06
892.9562	6.950351e-06
893.575	7.214935e-06
894.1937	6.948394e-06
894.8125	7.080711e-06
895.4312	7.229435e-06
896.05	7.256923e-06
896.6687	7.159755e-06
897.2875	7.213796e-06
897.9062	6.880157e-06
898.525	6.764729e-06
899.1437	7.628737e-06
899.7625	1.033054e-05
900.3812	8.616802e-06
901.0	6.740033e-06
901.6187	7.540525e-06
902.2375	7.376967e-06
902.8562	6.520037e-06
903.475	6.757888e-06
904.0937	7.204943e-06
904.7125	6.9362e-06
905.3312	7.062268e-06
905.95	6.964089e-06
906.5687	6.963303e-06
907.1875	6.988089e-06
907.8062	7.602015e-06
908.425	7.460238e-06
909.0437	7.201043e-06
909.6625	7.118237e-06
910.2812	7.039225e-06
910.9	7.048953e-06
911.5187	6.806623e-06
912.1375	7.457511e-06
912.7562	7.252185e-06
913.375	6.694945e-06
913.9937	6.958762e-06
914.6125	7.438651e-06
915.2312	6.878838e-06
915.85	7.157753e-06
916.4687	6.920354e-06
917.0875	6.627057e-06
917.7062	6.699929e-06
918.325	7.020441e-06
918.9437	6.740572e-06
919.5625	6.641342e-06
920.1812	6.586449e-06
920.8	7.152176e-06
921.4187	7.705113e-06
922.0375	7.247598e-06
922.6562	6.976279e-06
923.275	6.919681e-06
923.8937	6.530377e-06
924.5125	7.061033e-06
925.1312	7.574246e-06
925.75	7.353678e-06
926.3687	7.428351e-06
926.9875	6.397295e-06
927.6062	6.542141e-06
928.225	7.590033e-06
928.8437	7.224503e-06
929.4625	6.791522e-06
930.0812	7.305943e-06
930.7	6.814137e-06
931.3187	6.732356e-06
931.9375	6.968611e-06
932.5562	7.166489e-06
933.175	7.283113e-06
933.7937	7.330072e-06
934.4125	7.236243e-06
935.0312	7.638731e-06
935.65	7.211044e-06
936.2687	7.098622e-06
936.8875	7.073812e-06
937.5062	6.775125e-06
938.125	7.024484e-06
938.7437	7.946782e-06
939.3625	8.276945e-06
939.9812	7.515393e-06
940.6	6.807092e-06
941.2187	7.074935e-06
941.8375	7.07629e-06
942.4562	7.251684e-06
943.075	7.549324e-06
943.6937	7.221663e-06
944.3125	6.977844e-06
944.9312	7.148418e-06
945.55	6.989028e-06
946.1687	6.65749e-06
946.7875	6.573164e-06
947.4062	7.16245e-06
948.025	7.393775e-06
948.6437	7.767261e-06
949.2625	3.169906e-05
949.8812	4.89443e-05
950.5	2.401718e-05
951.1187	7.625968e-06
951.7375	6.709041e-06
952.3562	6.981778e-06
952.975	7.209164e-06
953.5937	6.962562e-06
954.2125	7.121212e-06
954.8312	6.34008e-06
955.45	6.731743e-06
956.0687	7.324719e-06
956.6875	7.428919e-06
957.3062	7.484114e-06
957.925	7.977726e-06
958.5437	7.655437e-06
959.1625	7.875644e-06
959.7812	7.595798e-06
960.4	7.046275e-06
961.0187	7.104414e-06
961.6375	7.107859e-06
962.2562	7.168953e-06
962.875	7.397124e-06
963.4937	6.941043e-06
964.1125	7.021499e-06
964.7312	7.216204e-06
965.35	6.752902e-06
965.9687	7.144222e-06
966.5875	7.424435e-06
967.2062	7.519496e-06
967.825	7.208981e-06
968.4437	6.97578e-06
969.0625	7.23261e-06
969.6812	7.266828e-06
970.3	7.453828e-06
970.9187	7.332885e-06
971.5375	7.441676e-06
972.1562	7.776221e-06
972.775	6.887599e-06
973.3937	7.332844e-06
974.0125	7.401873e-06
974.6312	7.006151e-06
975.25	6.957445e-06
975.8687	7.607787e-06
976.4875	7.797151e-06
977.1062	7.556854e-06
977.725	7.161932e-06
978.3437	6.892179e-06
978.9625	7.826527e-06
979.5812	8.286172e-06
980.2	7.615473e-06
980.8187	7.447713e-06
981.4375	6.845508e-06
982.0562	7.09125e-06
982.675	7.824161e-06
983.2937	7.072338e-06
983.9125	6.633783e-06
984.5312	7.346321e-06
985.15	7.32509e-06
985.7687	7.116477e-06
986.3875	7.083286e-06
987.0062	7.627932e-06
987.625	7.539597e-06
988.2437	6.845713e-06
988.8625	6.987593e-06
989.4812	7.187907e-06
990.1	7.173007e-06
990.7187	7.391069e-06
991.3375	6.573795e-06
991.9562	6.835319e-06
992.575	7.549028e-06
993.1937	7.298291e-06
993.8125	7.433019e-06
994.4312	7.256971e-06
995.05	7.045018e-06
995.6687	7.536968e-06
996.2875	7.391401e-06
996.9062	6.911059e-06
997.525	6.719354e-06
998.1437	6.334739e-06
998.7625	6.72949e-06
999.3812	1.293647e-05
1000.0	1.500283e-05
